"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_PLEITO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"NR_SECAO";"NR_URNA_ESPERADA";"CD_CARGA_URNA_ESPERADA";"CD_FLASHCARD_URNA_ESPERADA";"DT_CARGA_URNA_ESPERADA";"ST_CORRESP_ALTERADA";"NR_LOCAL_VOTACAO";"NM_MAQUINA_GERACAO_MIDIA";"NR_SRI_TPM_GERACAO_MIDIA";"NR_SRI_INSTAL_GERACAO_MIDIA";"NM_MAQUINA_TRANSM_CORRESP";"NR_SRI_TPM_TRANSM_CORRESP";"NR_SRI_INSTAL_TRANSM_CORRESP"
"06/10/2024";"14:06:53";2024;452;"AL";"28355";"PIAÇABUÇU";13;152;2072262;567196226759361582858308;"273D29A7";"2024-09-22 09:53:00";"N";1040;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27219";"BRANQUINHA";9;95;2038124;554654734346910127493969;"AAABF232";"2024-09-26 13:50:00";"N";1198;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28592";"SANTANA DO IPANEMA";19;94;1673651;196525268000020276214698;"ABA65270";"2024-09-20 14:05:00";"N";1279;"RALWGERA19";"C1836E163E18A5743392";"1332114E";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";3;306;2473955;711204648469707116850765;"E8DA584E";"2024-09-29 13:29:00";"N";1589;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27278";"CAMPO ALEGRE";47;6;2071028;35108690170727322528115;"13AE0607";"2024-09-23 08:43:00";"N";1104;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";2;402;2438389;832405412428581308285884;"C9F8013B";"2024-09-28 08:20:00";"N";2070;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27057";"ARAPIRACA";22;544;2103864;434679605304977112499973;"104B106E";"2024-09-27 11:37:00";"N";1732;"RALWGERA18";"73D21F006D5E9BA7989A";"CDDF693C";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28258";"PALMEIRA DOS ÍNDIOS";10;174;1675435;720779745110538169154247;"542E20D2";"2024-09-24 08:26:00";"N";1058;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27472";"DELMIRO GOUVEIA";40;109;1650577;101838189126986668263270;"206961F3";"2024-09-20 09:48:00";"N";1430;"RALWGERA18";"73D21F006D5E9BA7989A";"CDDF693C";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";2;315;2473304;387960274534132367786477;"B85B6A8F";"2024-09-28 08:20:00";"N";1309;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28371";"PILAR";8;77;2072175;242512506623137104106784;"15E4A173";"2024-09-25 15:47:00";"N";1228;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28533";"RIO LARGO";15;147;2035001;806942948563161929589630;"D730C682";"2024-09-27 11:17:00";"N";1295;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27456";"CORURIPE";7;74;2443214;790156725759404217557375;"98E48533";"2024-09-23 10:13:00";"N";1325;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27057";"ARAPIRACA";55;131;2449072;454835861182132511665941;"CE2ED299";"2024-09-28 13:52:00";"N";1090;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27758";"JOAQUIM GOMES";53;88;2066833;258693697988361749773817;"999D1BFE";"2024-09-26 14:10:00";"N";1139;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";3;264;2438471;64739107103533935462110;"46F9CC7E";"2024-09-29 10:35:00";"N";1422;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28770";"SATUBA";8;113;2068741;638351122144944745094539;"4A3BF107";"2024-09-25 09:39:00";"N";1082;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27413";"COLÔNIA LEOPOLDINA";16;128;2036705;146587251390350011840660;"E8D6DB90";"2024-09-26 13:13:00";"N";1074;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27049";"ESTRELA DE ALAGOAS";46;92;1658908;213115063435633297359366;"ACE9EE61";"2024-09-22 08:23:00";"N";1066;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";3;216;2442843;610294529636894539299801;"FD43D5EE";"2024-09-29 10:41:00";"N";1430;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27790";"JUNQUEIRO";34;253;2072288;579022434462042732459523;"BCC3EDDB";"2024-09-23 14:19:00";"N";1147;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";1;449;2448931;44515677150653613529788;"E285AA29";"2024-09-28 15:13:00";"N";1783;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27278";"CAMPO ALEGRE";47;35;2073960;338138098400163885492662;"13AE0607";"2024-09-23 10:51:00";"N";1104;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27456";"CORURIPE";7;96;2468795;830560126063417952938465;"98E48533";"2024-09-23 11:11:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";1;475;2435970;741585143837428981281256;"56B78A24";"2024-09-28 09:00:00";"N";1775;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";3;93;2432151;317264279964444756607482;"6449A2AA";"2024-09-29 09:40:00";"N";1163;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27936";"MARECHAL DEODORO";26;23;2448752;437823902711245578055117;"4D56F7CA";"2024-09-27 13:29:00";"N";1325;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27219";"BRANQUINHA";9;18;2073327;100109053801682519328593;"AAABF232";"2024-09-26 13:27:00";"N";1180;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27618";"IGACI";45;26;1768601;162699966305892405879385;"86FB0F9D";"2024-09-24 09:32:00";"N";1104;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28916";"SENADOR RUI PALMEIRA";51;62;1669946;830529474265765333780888;"7243184D";"2024-09-22 10:45:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28851";"UNIÃO DOS PALMARES";21;61;2037289;82233610518147505936092;"627E1471";"2024-09-26 08:27:00";"N";1155;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27510";"FEIRA GRANDE";49;113;2067822;861713352944816475389756;"C6E0BF4E";"2024-09-23 15:10:00";"N";1074;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27057";"ARAPIRACA";22;500;2071185;868922313037994498196695;"4CDE45F2";"2024-09-27 11:05:00";"N";1457;"RALWGERA18";"73D21F006D5E9BA7989A";"CDDF693C";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28053";"MINADOR DO NEGRÃO";46;26;1768946;219715017891325331688106;"5B683AEF";"2024-09-22 13:08:00";"N";1031;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28592";"SANTANA DO IPANEMA";19;137;1814473;590565660381182744912488;"7076207F";"2024-09-20 15:00:00";"N";1287;"RALWGERA19";"C1836E163E18A5743392";"1332114E";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28690";"SÃO LUÍS DO QUITUNDE";17;111;2038653;811665082879020247828730;"9CB98EAF";"2024-09-27 08:54:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28533";"RIO LARGO";15;171;2038371;170679864700899482908895;"D730C682";"2024-09-27 13:19:00";"N";1376;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28770";"SATUBA";8;97;2072011;72795474088677776872102;"4A3BF107";"2024-09-25 08:13:00";"N";1082;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28592";"SANTANA DO IPANEMA";19;107;1822782;257131118514284306185626;"CF827009";"2024-09-20 13:53:00";"N";1147;"RALWGERA19";"C1836E163E18A5743392";"1332114E";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27332";"CAPELA";6;155;2071959;541120535727450031762928;"00885CAA";"2024-09-25 09:42:00";"N";1040;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27057";"ARAPIRACA";22;66;2473488;969932043460068062336132;"3F3DD2F4";"2024-09-27 14:49:00";"N";1180;"RALWGERA18";"73D21F006D5E9BA7989A";"CDDF693C";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";2;391;2447913;84930096271073970569527;"9B82421E";"2024-09-28 10:12:00";"N";1562;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28339";"PENEDO";13;120;2447574;326172553395066790459715;"5CA618E5";"2024-09-22 08:45:00";"N";1376;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28592";"SANTANA DO IPANEMA";19;118;1659028;893595937078016387186222;"CF827009";"2024-09-20 15:25:00";"N";1147;"RALWGERA19";"C1836E163E18A5743392";"1332114E";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";2;372;2438924;529374502415202809761419;"9B82421E";"2024-09-28 09:00:00";"N";1821;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28355";"PIAÇABUÇU";13;133;2070326;284368912031057080619897;"273D29A7";"2024-09-22 08:28:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27570";"GIRAU DO PONCIANO";44;26;2071998;848156642268756935383501;"F48FB007";"2024-09-24 10:16:00";"N";1279;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27073";"ATALAIA";6;101;2070351;665532864634980470917118;"ACFA80E1";"2024-09-25 10:38:00";"N";1350;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27057";"ARAPIRACA";55;109;2447684;727562809109305509248230;"CE2ED299";"2024-09-28 11:45:00";"N";1066;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27316";"CANAPI";27;152;1814975;966787629334164831273336;"2DD835CE";"2024-09-21 14:09:00";"N";1015;"RALWGERA17";"81F5D292195A952B571D";"123E0138";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27006";"PARIPUEIRA";17;174;2074133;115095130978574091921564;"8D552AB7";"2024-09-27 09:56:00";"N";1074;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28258";"PALMEIRA DOS ÍNDIOS";10;263;1756688;205527138936352211655206;"251678B4";"2024-09-24 08:57:00";"N";1325;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28274";"PÃO DE AÇÚCAR";11;67;1674280;436461620912672050111529;"CE34B854";"2024-09-21 14:27:00";"N";1147;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28835";"TRAIPU";20;161;2069174;386652002323686844167001;"17515635";"2024-09-24 14:24:00";"N";1295;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";1;527;2438078;266737622626885914375593;"ABFF6E89";"2024-09-28 09:57:00";"N";1180;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27030";"ANADIA";48;117;2070290;870503809556092247455116;"E370097B";"2024-09-25 09:29:00";"N";1082;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28274";"PÃO DE AÇÚCAR";11;83;1815262;183936073763564574459537;"A7E8214D";"2024-09-21 13:48:00";"N";1147;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27014";"ÁGUA BRANCA";39;9;1773920;558775540260972693679901;"7944C865";"2024-09-21 09:14:00";"N";1023;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";3;441;2445749;196052942847534322200574;"D909759C";"2024-09-29 10:07:00";"N";2020;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28770";"SATUBA";8;157;2038681;72795286988923289489687;"4A3BF107";"2024-09-25 11:21:00";"N";1074;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27030";"ANADIA";48;141;2071574;830199313552010828907163;"E370097B";"2024-09-25 10:36:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27014";"ÁGUA BRANCA";39;14;1767488;336553840838020937178594;"7944C865";"2024-09-21 09:44:00";"N";1023;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27790";"JUNQUEIRO";34;235;2468198;952860895700310013453161;"BCC3EDDB";"2024-09-23 13:19:00";"N";1120;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28410";"PIRANHAS";40;150;1667777;912419356016202222487246;"230C3F7F";"2024-09-20 08:15:00";"N";1139;"RALWGERA19";"C1836E163E18A5743392";"1332114E";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28096";"MURICI";9;65;2037307;45103010269762425243757;"80CFD7EC";"2024-09-26 10:02:00";"N";1040;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27537";"FELIZ DESERTO";7;136;2444972;587435544238370333545079;"91393F66";"2024-09-23 09:08:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27049";"ESTRELA DE ALAGOAS";46;101;1814985;122206322026148039695223;"ACE9EE61";"2024-09-22 08:49:00";"N";1066;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";2;271;2449537;893011679132209452391661;"2E595F65";"2024-09-28 08:28:00";"N";1589;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27839";"LIMOEIRO DE ANADIA";47;113;2456923;551060042299865545449107;"99710FE5";"2024-09-23 14:08:00";"N";1317;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27057";"ARAPIRACA";22;604;2038419;454881438862131296861351;"D767F13D";"2024-09-27 10:58:00";"N";1821;"RALWGERA18";"73D21F006D5E9BA7989A";"CDDF693C";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27499";"DOIS RIACHOS";46;53;1674665;393233075646164354782330;"13472DA5";"2024-09-22 08:28:00";"N";1031;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28711";"SÃO MIGUEL DOS CAMPOS";18;91;2071772;602355340853081500738222;"1F77B36F";"2024-09-23 09:21:00";"N";1236;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28258";"PALMEIRA DOS ÍNDIOS";10;140;1820694;43911416820897074910243;"E405873D";"2024-09-24 08:44:00";"N";1139;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27278";"CAMPO ALEGRE";47;54;2446655;378542162392153301782211;"4251FA86";"2024-09-23 08:53:00";"N";1198;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27057";"ARAPIRACA";55;47;2439548;717461768290906048350305;"3325B270";"2024-09-28 11:22:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27855";"MACEIÓ";2;174;2036485;802102824618469590020526;"612E698A";"2024-09-28 08:10:00";"N";1368;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27618";"IGACI";45;73;1772653;364619181305414995085649;"7F7E378A";"2024-09-24 13:22:00";"N";1244;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28339";"PENEDO";13;24;2071057;23142602495405760283895;"9FA83D6D";"2024-09-22 13:38:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27030";"ANADIA";48;137;2071715;991715060868803129000154;"E370097B";"2024-09-25 10:22:00";"N";1228;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27235";"CACIMBINHAS";46;1;1673715;522946631235066822593984;"BBCAE212";"2024-09-22 08:16:00";"N";1015;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"28193";"OLIVENÇA";19;30;1769202;881594092598459645539565;"1622BC0E";"2024-09-20 11:06:00";"N";1236;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27553";"FLEXEIRAS";53;64;2038367;848652705758989868069066;"0036D6A2";"2024-09-26 13:12:00";"N";1031;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27936";"MARECHAL DEODORO";26;132;2034094;84388603022458762113157;"304C1D2B";"2024-09-27 13:14:00";"N";1422;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
"06/10/2024";"14:06:53";2024;452;"AL";"27952";"MARIBONDO";48;171;2069524;396055089784526294079006;"EA9AB1CA";"2024-09-25 09:19:00";"N";1023;"RALWGERA16";"07940CC9D5B8BF36409C";"2E583239";"RALWGERA01";"516F4A521CD787C82921E9C91A3C21981DA5A1A9";"130A28D4"
